,Year,Month,Date,film_strtitle,total_amount,total_tickets
11107,2016,10,7,REMO,135280.0,1219
11108,2016,10,7,STORKS,12960.0,108
11109,2016,10,7,SULLY,13080.0,109
11110,2016,10,7,THODARI,11540.0,98
11111,2016,10,7,THOPPIL JOPPAN,11520.0,96
11112,2016,10,7,WITHIN,11760.0,98
11113,2016,10,8,AANDAVAN KATTALAI,34200.0,285
11114,2016,10,8,DEVI,112890.0,982
11115,2016,10,8,ICE AGE COLLISION COURSE,12840.0,107
11116,2016,10,8,IRUMUGAN,11880.0,99
11117,2016,10,8,KABALI,10440.0,87
11118,2016,10,8,MEENDUM ORU KADHAL KADHAI,11880.0,99
11119,2016,10,8,MIRZYA,35710.0,304
11120,2016,10,8,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,13200.0,110
11121,2016,10,8,MS DHONI THE UNTOLD STORY,50810.0,428
11122,2016,10,8,PINK,23160.0,193
11123,2016,10,8,PREMAM,22250.0,190
11124,2016,10,8,PULIMURUGAN,23270.0,204
11125,2016,10,8,QUEEN OF KATWE,12480.0,104
11126,2016,10,8,REKKA,79430.0,716
11127,2016,10,8,REMO,168470.0,1502
11128,2016,10,8,STORKS,12960.0,108
11129,2016,10,8,SULLY,12960.0,108
11130,2016,10,8,THE MAGNIFICENT SEVEN,12960.0,108
11131,2016,10,8,THODARI,11780.0,100
11132,2016,10,8,THOPPIL JOPPAN,11650.0,98
11133,2016,10,8,WITHIN,12720.0,106
11134,2016,10,9,AANDAVAN KATTALAI,34650.0,297
11135,2016,10,9,DEVI,113050.0,998
11136,2016,10,9,ICE AGE COLLISION COURSE,12960.0,108
11137,2016,10,9,IRUMUGAN,11880.0,99
11138,2016,10,9,KABALI,11760.0,98
11139,2016,10,9,MEENDUM ORU KADHAL KADHAI,11520.0,96
11140,2016,10,9,MIRZYA,35770.0,310
11141,2016,10,9,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12960.0,108
11142,2016,10,9,MS DHONI THE UNTOLD STORY,50890.0,436
11143,2016,10,9,PINK,23810.0,203
11144,2016,10,9,PREMAM,23850.0,207
11145,2016,10,9,PULIMURUGAN,23900.0,212
11146,2016,10,9,QUEEN OF KATWE,12240.0,102
11147,2016,10,9,REKKA,79670.0,718
11148,2016,10,9,REMO,168490.0,1504
11149,2016,10,9,STORKS,13200.0,110
11150,2016,10,9,SULLY,12970.0,109
11151,2016,10,9,THE MAGNIFICENT SEVEN,12990.0,111
11152,2016,10,9,THODARI,11880.0,99
11153,2016,10,9,THOPPIL JOPPAN,11770.0,99
11154,2016,10,9,WITHIN,13010.0,113
11155,2016,10,10,AANDAVAN KATTALAI,30040.0,254
11156,2016,10,10,DEVI,112930.0,997
11157,2016,10,10,ICE AGE COLLISION COURSE,12960.0,108
11158,2016,10,10,IRUMUGAN,11910.0,102
11159,2016,10,10,KABALI,11760.0,98
11160,2016,10,10,MEENDUM ORU KADHAL KADHAI,11520.0,96
11161,2016,10,10,MIRZYA,34500.0,295
11162,2016,10,10,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12740.0,108
11163,2016,10,10,MS DHONI THE UNTOLD STORY,51010.0,426
11164,2016,10,10,PINK,23760.0,198
11165,2016,10,10,PREMAM,21520.0,183
11166,2016,10,10,PULIMURUGAN,23820.0,204
11167,2016,10,10,QUEEN OF KATWE,12360.0,103
11168,2016,10,10,REKKA,79260.0,699
11169,2016,10,10,REMO,168920.0,1514
11170,2016,10,10,STORKS,12720.0,106
11171,2016,10,10,SULLY,12960.0,108
11172,2016,10,10,THE MAGNIFICENT SEVEN,12840.0,107
11173,2016,10,10,THODARI,11890.0,100
11174,2016,10,10,THOPPIL JOPPAN,12180.0,107
11175,2016,10,10,WITHIN,12960.0,108
11176,2016,10,11,AANDAVAN KATTALAI,30740.0,258
11177,2016,10,11,DEVI,112960.0,1000
11178,2016,10,11,ICE AGE COLLISION COURSE,12960.0,108
11179,2016,10,11,IRUMUGAN,11880.0,99
11180,2016,10,11,KABALI,11640.0,97
11181,2016,10,11,MEENDUM ORU KADHAL KADHAI,11880.0,99
11182,2016,10,11,MIRZYA,33150.0,279
11183,2016,10,11,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12970.0,109
11184,2016,10,11,MS DHONI THE UNTOLD STORY,50830.0,430
11185,2016,10,11,PINK,21240.0,177
11186,2016,10,11,PREMAM,15780.0,137
11187,2016,10,11,PULIMURUGAN,23850.0,207
11188,2016,10,11,QUEEN OF KATWE,11650.0,98
11189,2016,10,11,REKKA,79260.0,699
11190,2016,10,11,REMO,167970.0,1496
11191,2016,10,11,STORKS,12840.0,107
11192,2016,10,11,SULLY,12970.0,109
11193,2016,10,11,THE MAGNIFICENT SEVEN,12970.0,109
11194,2016,10,11,THODARI,11940.0,105
11195,2016,10,11,THOPPIL JOPPAN,11930.0,104
11196,2016,10,11,WITHIN,12970.0,109
11197,2016,10,12,AANDAVAN KATTALAI,27080.0,233
11198,2016,10,12,DEVI,110380.0,973
11199,2016,10,12,ICE AGE COLLISION COURSE,12850.0,108
11200,2016,10,12,IRUMUGAN,11910.0,102
11201,2016,10,12,KABALI,6240.0,52
11202,2016,10,12,MEENDUM ORU KADHAL KADHAI,11880.0,99
11203,2016,10,12,MIRZYA,24160.0,205
11204,2016,10,12,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12850.0,108
11205,2016,10,12,MS DHONI THE UNTOLD STORY,49390.0,418
11206,2016,10,12,PINK,19920.0,166
11207,2016,10,12,PREMAM,13970.0,121
11208,2016,10,12,PULIMURUGAN,19480.0,166
11209,2016,10,12,QUEEN OF KATWE,9240.0,77
11210,2016,10,12,REKKA,60410.0,519
11211,2016,10,12,REMO,162490.0,1432
11212,2016,10,12,STORKS,12990.0,111
11213,2016,10,12,SULLY,13230.0,113
11214,2016,10,12,THE MAGNIFICENT SEVEN,11060.0,94
11215,2016,10,12,THODARI,11880.0,99
11216,2016,10,12,THOPPIL JOPPAN,11810.0,103
11217,2016,10,12,WITHIN,13250.0,115
11218,2016,10,13,AANDAVAN KATTALAI,20640.0,172
11219,2016,10,13,BLIND DATE,13320.0,122
11220,2016,10,13,DEVI,79180.0,691
11221,2016,10,13,ICE AGE COLLISION COURSE,7440.0,62
11222,2016,10,13,IRUMUGAN,9600.0,80
11223,2016,10,13,KABALI,4440.0,37
11224,2016,10,13,MEENDUM ORU KADHAL KADHAI,11160.0,93
11225,2016,10,13,MIRZYA,6390.0,56
11226,2016,10,13,MS DHONI THE UNTOLD STORY,37500.0,318
11227,2016,10,13,PINK,11880.0,99
11228,2016,10,13,PREMAM,11940.0,105
11229,2016,10,13,PULIMURUGAN,11930.0,104
11230,2016,10,13,QUEEN OF KATWE,10200.0,85
11231,2016,10,13,REKKA,37230.0,335
11232,2016,10,13,REMO,130780.0,1132
11233,2016,10,13,STORKS,12600.0,105
11234,2016,10,13,SULLY,32760.0,273
11235,2016,10,13,THODARI,11160.0,93
11236,2016,10,13,THOPPIL JOPPAN,9610.0,81
11237,2016,10,13,WITHIN,10600.0,92
11238,2016,10,14,AANDAVAN KATTALAI,23410.0,196
11239,2016,10,14,ANNA,2440.0,24
11240,2016,10,14,BEIIMAAN LOVE,11970.0,108
11241,2016,10,14,DEVI,78940.0,678
11242,2016,10,14,FUDDU,4610.0,43
11243,2016,10,14,ICE AGE COLLISION COURSE,9120.0,76
11244,2016,10,14,INFERNO,45440.0,386
11245,2016,10,14,MEENDUM ORU KADHAL KADHAI,11760.0,98
11246,2016,10,14,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12960.0,108
11247,2016,10,14,MOTU PATLU KING OF KINGS,8050.0,68
11248,2016,10,14,MS DHONI THE UNTOLD STORY,40930.0,342
11249,2016,10,14,PINK,11640.0,97
11250,2016,10,14,PREMAM,10850.0,95
11251,2016,10,14,PULIMURUGAN,11770.0,99
11252,2016,10,14,QUEEN OF KATWE,11760.0,98
11253,2016,10,14,REKKA,33710.0,291
11254,2016,10,14,REMO,133960.0,1131
11255,2016,10,14,STORKS,12120.0,101
11256,2016,10,14,SULLY,12860.0,109
11257,2016,10,14,THE ACCOUNTANT,24820.0,216
11258,2016,10,14,THE GIRL ON THE TRAIN,11410.0,96
11259,2016,10,15,AANDAVAN KATTALAI,23780.0,200
11260,2016,10,15,AMMANI,5310.0,47
11261,2016,10,15,ANNA,4340.0,38
11262,2016,10,15,BEIIMAAN LOVE,12190.0,108
11263,2016,10,15,DEVI,79200.0,704
11264,2016,10,15,FUDDU,9740.0,83
11265,2016,10,15,ICE AGE COLLISION COURSE,12960.0,108
11266,2016,10,15,INFERNO,82860.0,696
11267,2016,10,15,MEENDUM ORU KADHAL KADHAI,11880.0,99
11268,2016,10,15,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12960.0,108
11269,2016,10,15,MOTU PATLU KING OF KINGS,23050.0,193
11270,2016,10,15,MS DHONI THE UNTOLD STORY,46340.0,388
11271,2016,10,15,PINK,11880.0,99
11272,2016,10,15,PREMAM,11950.0,106
11273,2016,10,15,PULIMURUGAN,22870.0,197
11274,2016,10,15,QUEEN OF KATWE,12720.0,106
11275,2016,10,15,REKKA,35800.0,313
11276,2016,10,15,REMO,163730.0,1402
11277,2016,10,15,STORKS,12980.0,110
11278,2016,10,15,SULLY,12840.0,107
11279,2016,10,15,THE ACCOUNTANT,31910.0,276
11280,2016,10,15,THE GIRL ON THE TRAIN,24710.0,216
11281,2016,10,16,AANDAVAN KATTALAI,23570.0,201
11282,2016,10,16,AMMANI,6170.0,56
11283,2016,10,16,ANNA,8880.0,74
11284,2016,10,16,BEIIMAAN LOVE,11970.0,108
11285,2016,10,16,DEVI,78880.0,683
11286,2016,10,16,FUDDU,12770.0,111
11287,2016,10,16,ICE AGE COLLISION COURSE,12960.0,108
11288,2016,10,16,INFERNO,89290.0,756
11289,2016,10,16,MEENDUM ORU KADHAL KADHAI,11880.0,99
11290,2016,10,16,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,12960.0,108
11291,2016,10,16,MOTU PATLU KING OF KINGS,23650.0,198
11292,2016,10,16,MS DHONI THE UNTOLD STORY,46440.0,387
11293,2016,10,16,PINK,11760.0,98
11294,2016,10,16,PREMAM,11960.0,107
11295,2016,10,16,PULIMURUGAN,23740.0,207
11296,2016,10,16,QUEEN OF KATWE,9840.0,82
11297,2016,10,16,REKKA,35730.0,317
11298,2016,10,16,REMO,159650.0,1401
11299,2016,10,16,STORKS,13060.0,118
11300,2016,10,16,SULLY,12960.0,108
11301,2016,10,16,THE ACCOUNTANT,36120.0,312
11302,2016,10,16,THE GIRL ON THE TRAIN,24890.0,212
11303,2016,10,17,AANDAVAN KATTALAI,18080.0,158
11304,2016,10,17,ANNA,120.0,1
11305,2016,10,17,BEIIMAAN LOVE,7770.0,73
11306,2016,10,17,DEVI,61980.0,533
11307,2016,10,17,FUDDU,3390.0,31
11308,2016,10,17,ICE AGE COLLISION COURSE,6720.0,56
11309,2016,10,17,INFERNO,44540.0,384
11310,2016,10,17,MEENDUM ORU KADHAL KADHAI,11160.0,93
11311,2016,10,17,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,5280.0,44
11312,2016,10,17,MOTU PATLU KING OF KINGS,2760.0,23
11313,2016,10,17,MS DHONI THE UNTOLD STORY,27500.0,231
11314,2016,10,17,PINK,10320.0,86
11315,2016,10,17,PREMAM,15370.0,129
11316,2016,10,17,PULIMURUGAN,11890.0,100
11317,2016,10,17,QUEEN OF KATWE,2880.0,24
11318,2016,10,17,REKKA,21660.0,186
11319,2016,10,17,REMO,108650.0,921
11320,2016,10,17,STORKS,8520.0,71
11321,2016,10,17,SULLY,11400.0,95
11322,2016,10,17,THE ACCOUNTANT,24870.0,210
11323,2016,10,17,THE GIRL ON THE TRAIN,11900.0,101
11324,2016,10,18,AANDAVAN KATTALAI,16460.0,139
11325,2016,10,18,BEIIMAAN LOVE,10130.0,89
11326,2016,10,18,DEVI,57320.0,496
11327,2016,10,18,ICE AGE COLLISION COURSE,6600.0,55
11328,2016,10,18,INFERNO,43840.0,369
11329,2016,10,18,MEENDUM ORU KADHAL KADHAI,10580.0,90
11330,2016,10,18,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,7450.0,63
11331,2016,10,18,MOTU PATLU KING OF KINGS,6600.0,55
11332,2016,10,18,MS DHONI THE UNTOLD STORY,35330.0,299
11333,2016,10,18,PINK,11760.0,98
11334,2016,10,18,PREMAM,11430.0,98
11335,2016,10,18,PULIMURUGAN,11950.0,106
11336,2016,10,18,QUEEN OF KATWE,5280.0,44
11337,2016,10,18,REKKA,22320.0,197
11338,2016,10,18,REMO,106520.0,906
11339,2016,10,18,STORKS,10680.0,89
11340,2016,10,18,SULLY,12850.0,108
11341,2016,10,18,THE ACCOUNTANT,46390.0,393
11342,2016,10,18,THE GIRL ON THE TRAIN,11900.0,101
11343,2016,10,19,AANDAVAN KATTALAI,19870.0,172
11344,2016,10,19,BEIIMAAN LOVE,11110.0,99
11345,2016,10,19,DEVI,46920.0,413
11346,2016,10,19,FUDDU,240.0,2
11347,2016,10,19,ICE AGE COLLISION COURSE,4690.0,40
11348,2016,10,19,INFERNO,41130.0,351
11349,2016,10,19,MEENDUM ORU KADHAL KADHAI,11910.0,102
11350,2016,10,19,MISS PEREGRINES HOME FOR PECULIAR CHILDREN,8520.0,71
11351,2016,10,19,MOTU PATLU KING OF KINGS,3960.0,33
11352,2016,10,19,MS DHONI THE UNTOLD STORY,31320.0,261
11353,2016,10,19,PINK,11760.0,98
11354,2016,10,19,PREMAM,10320.0,86
11355,2016,10,19,PULIMURUGAN,9380.0,80
11356,2016,10,19,QUEEN OF KATWE,5520.0,46
11357,2016,10,19,REKKA,25620.0,219
11358,2016,10,19,REMO,100230.0,849
11359,2016,10,19,STORKS,12840.0,107
11360,2016,10,19,SULLY,12870.0,110
11361,2016,10,19,THE ACCOUNTANT,46360.0,390
11362,2016,10,19,THE GIRL ON THE TRAIN,11930.0,104
11363,2016,10,20,AANDAVAN KATTALAI,19950.0,169
11364,2016,10,20,BEIIMAAN LOVE,7870.0,72
11365,2016,10,20,BLIND DATE,9000.0,75
11366,2016,10,20,DEVI,43920.0,377
11367,2016,10,20,ICE AGE COLLISION COURSE,6120.0,51
11368,2016,10,20,INFERNO,42780.0,362
11369,2016,10,20,MEENDUM ORU KADHAL KADHAI,11880.0,99
11370,2016,10,20,MOTU PATLU KING OF KINGS,3960.0,33
11371,2016,10,20,MS DHONI THE UNTOLD STORY,28110.0,237
11372,2016,10,20,PINK,11530.0,97
11373,2016,10,20,PREMAM,8800.0,77
11374,2016,10,20,PULIMURUGAN,9320.0,85
11375,2016,10,20,QUEEN OF KATWE,7920.0,66
11376,2016,10,20,REKKA,18640.0,159
11377,2016,10,20,REMO,88810.0,763
11378,2016,10,20,STORKS,12720.0,106
11379,2016,10,20,SULLY,12370.0,104
11380,2016,10,20,THE ACCOUNTANT,42600.0,366
11381,2016,10,20,THE GIRL ON THE TRAIN,11920.0,103
11382,2016,10,21,31ST OCTOBER,5650.0,48
11383,2016,10,21,AANDAVAN KATTALAI,23780.0,200
11384,2016,10,21,DEVI,71790.0,612
11385,2016,10,21,INFERNO,25460.0,214
11386,2016,10,21,ISM,22570.0,200
11387,2016,10,21,JACK REACHER NEVER GO BACK,114810.0,987
11388,2016,10,21,KAGITHA KAPPAL,4840.0,44
11389,2016,10,21,MS DHONI THE UNTOLD STORY,12860.0,109
11390,2016,10,21,PINK,9970.0,84
11391,2016,10,21,PREMAM,9600.0,80
11392,2016,10,21,PULIMURUGAN,21050.0,180
11393,2016,10,21,REKKA,11900.0,101
11394,2016,10,21,REMO,35050.0,305
11395,2016,10,21,STORKS,11280.0,94
11396,2016,10,21,SULLY,12720.0,106
11397,2016,10,21,THE ACCOUNTANT,47090.0,397
11398,2016,10,21,THE GIRL ON THE TRAIN,12840.0,107
11399,2016,10,21,TRAIN TO BUSAN,11530.0,97
11400,2016,10,21,WOLVES AT THE DOOR,21880.0,186
11401,2016,10,22,31ST OCTOBER,11010.0,100
11402,2016,10,22,AANDAVAN KATTALAI,23840.0,206
11403,2016,10,22,DEVI,108620.0,918
11404,2016,10,22,INFERNO,38920.0,328
11405,2016,10,22,ISM,25960.0,231
11406,2016,10,22,JACK REACHER NEVER GO BACK,151330.0,1284
11407,2016,10,22,KAGITHA KAPPAL,6160.0,55
11408,2016,10,22,MS DHONI THE UNTOLD STORY,24720.0,206
11409,2016,10,22,NEE ENBATHU,9650.0,85
11410,2016,10,22,PINK,17760.0,148
11411,2016,10,22,PREMAM,11640.0,97
11412,2016,10,22,PULIMURUGAN,29950.0,267
11413,2016,10,22,REKKA,11900.0,101
11414,2016,10,22,REMO,45750.0,395
11415,2016,10,22,STORKS,11890.0,100
11416,2016,10,22,SULLY,12840.0,107
11417,2016,10,22,THE ACCOUNTANT,66240.0,552
11418,2016,10,22,THE GIRL ON THE TRAIN,12960.0,108
11419,2016,10,22,TRAIN TO BUSAN,11900.0,101
11420,2016,10,22,WOLVES AT THE DOOR,23700.0,203
11421,2016,10,23,31ST OCTOBER,9770.0,86
11422,2016,10,23,AANDAVAN KATTALAI,23080.0,196
11423,2016,10,23,DEVI,108660.0,935
11424,2016,10,23,INFERNO,38920.0,328
11425,2016,10,23,ISM,25750.0,221
11426,2016,10,23,JACK REACHER NEVER GO BACK,130910.0,1101
11427,2016,10,23,KAGITHA KAPPAL,5040.0,42
11428,2016,10,23,MS DHONI THE UNTOLD STORY,24740.0,208
11429,2016,10,23,NEE ENBATHU,8170.0,69
11430,2016,10,23,PINK,21480.0,179
11431,2016,10,23,PREMAM,7080.0,59
11432,2016,10,23,PULIMURUGAN,34060.0,293
11433,2016,10,23,REKKA,11820.0,104
11434,2016,10,23,REMO,48810.0,437
11435,2016,10,23,STORKS,11670.0,100
11436,2016,10,23,SULLY,12970.0,109
11437,2016,10,23,THE ACCOUNTANT,53680.0,451
11438,2016,10,23,THE GIRL ON THE TRAIN,12840.0,107
11439,2016,10,23,TRAIN TO BUSAN,11930.0,104
11440,2016,10,23,WOLVES AT THE DOOR,23700.0,203
11441,2016,10,24,31ST OCTOBER,2670.0,25
11442,2016,10,24,AANDAVAN KATTALAI,21620.0,182
11443,2016,10,24,DEVI,30250.0,253
11444,2016,10,24,INFERNO,23530.0,197
11445,2016,10,24,ISM,10130.0,89
11446,2016,10,24,JACK REACHER NEVER GO BACK,44820.0,379
11447,2016,10,24,KAGITHA KAPPAL,120.0,1
11448,2016,10,24,MS DHONI THE UNTOLD STORY,12120.0,101
11449,2016,10,24,PINK,7320.0,61
11450,2016,10,24,PREMAM,1100.0,11
11451,2016,10,24,PULIMURUGAN,14730.0,131
11452,2016,10,24,REKKA,11520.0,96
11453,2016,10,24,REMO,27980.0,235
11454,2016,10,24,STORKS,11400.0,95
11455,2016,10,24,SULLY,18490.0,155
11456,2016,10,24,THE ACCOUNTANT,24000.0,200
11457,2016,10,24,THE GIRL ON THE TRAIN,10680.0,89
11458,2016,10,24,TRAIN TO BUSAN,11920.0,103
11459,2016,10,24,WOLVES AT THE DOOR,14950.0,131
11460,2016,10,25,31ST OCTOBER,2350.0,26
11461,2016,10,25,AANDAVAN KATTALAI,23050.0,193
11462,2016,10,25,DEVI,37090.0,321
11463,2016,10,25,INFERNO,23050.0,193
11464,2016,10,25,ISM,10290.0,94
11465,2016,10,25,JACK REACHER NEVER GO BACK,38800.0,327
11466,2016,10,25,MS DHONI THE UNTOLD STORY,12790.0,113
11467,2016,10,25,PINK,11280.0,94
11468,2016,10,25,PREMAM,5400.0,45
11469,2016,10,25,PULIMURUGAN,18090.0,159
11470,2016,10,25,REKKA,11640.0,97
11471,2016,10,25,REMO,31550.0,273
11472,2016,10,25,STORKS,11520.0,96
11473,2016,10,25,SULLY,20080.0,171
11474,2016,10,25,THE ACCOUNTANT,33000.0,275
11475,2016,10,25,THE GIRL ON THE TRAIN,9970.0,84
11476,2016,10,25,TRAIN TO BUSAN,11940.0,105
11477,2016,10,25,WOLVES AT THE DOOR,16740.0,145
11478,2016,10,26,31ST OCTOBER,1710.0,17
11479,2016,10,26,AANDAVAN KATTALAI,22000.0,187
11480,2016,10,26,DEVI,28430.0,247
11481,2016,10,26,INFERNO,21140.0,178
11482,2016,10,26,ISM,8530.0,72
11483,2016,10,26,JACK REACHER NEVER GO BACK,31100.0,261
11484,2016,10,26,MS DHONI THE UNTOLD STORY,12620.0,107
11485,2016,10,26,PINK,6900.0,63
11486,2016,10,26,PREMAM,1440.0,12
11487,2016,10,26,PULIMURUGAN,20640.0,183
11488,2016,10,26,REKKA,10920.0,91
11489,2016,10,26,REMO,25170.0,218
11490,2016,10,26,STORKS,11520.0,96
11491,2016,10,26,SULLY,22560.0,188
11492,2016,10,26,THE ACCOUNTANT,19620.0,169
11493,2016,10,26,THE GIRL ON THE TRAIN,9730.0,82
11494,2016,10,26,TRAIN TO BUSAN,11180.0,95
11495,2016,10,26,WOLVES AT THE DOOR,10940.0,93
11496,2016,10,27,31ST OCTOBER,1220.0,12
11497,2016,10,27,AANDAVAN KATTALAI,23330.0,199
11498,2016,10,27,BLIND DATE,11160.0,93
11499,2016,10,27,DEVI,31060.0,268
11500,2016,10,27,INFERNO,11310.0,97
11501,2016,10,27,ISM,10110.0,87
11502,2016,10,27,JACK REACHER NEVER GO BACK,43600.0,367
11503,2016,10,27,MS DHONI THE UNTOLD STORY,12970.0,109
11504,2016,10,27,PINK,8640.0,72
11505,2016,10,27,PREMAM,2890.0,25
11506,2016,10,27,PULIMURUGAN,18660.0,161
11507,2016,10,27,REKKA,11410.0,96
11508,2016,10,27,REMO,33060.0,281
11509,2016,10,27,STORKS,11040.0,92
11510,2016,10,27,SULLY,25330.0,212
11511,2016,10,27,THE ACCOUNTANT,35780.0,300
11512,2016,10,27,THE GIRL ON THE TRAIN,11180.0,95
11513,2016,10,27,TRAIN TO BUSAN,11200.0,97
11514,2016,10,27,WOLVES AT THE DOOR,15430.0,135
11515,2016,10,28,AANDAVAN KATTALAI,11400.0,95
11516,2016,10,28,AE DIL HAI MUSHKIL,75840.0,654
11517,2016,10,28,BRIDGET JONES S BABY,11650.0,98
11518,2016,10,28,DEVI,11900.0,101
11519,2016,10,28,INFERNO,10920.0,91
11520,2016,10,28,KAASHMORA,158430.0,1400
11521,2016,10,28,KODI,147790.0,1304
11522,2016,10,28,REKKA,11040.0,92
11523,2016,10,28,REMO,11880.0,99
11524,2016,10,28,SHIVAAY,51840.0,443
11525,2016,10,28,STORKS,11640.0,97
11526,2016,10,28,SULLY,11040.0,92
11527,2016,10,28,THE ACCOUNTANT,11640.0,97
11528,2016,10,28,THE GIRL ON THE TRAIN,11520.0,96
11529,2016,10,28,THIRAIKKU VARAADHA KADHAI,10200.0,85
11530,2016,10,29,AANDAVAN KATTALAI,11880.0,99
11531,2016,10,29,AE DIL HAI MUSHKIL,112420.0,957
11532,2016,10,29,BRIDGET JONES S BABY,11880.0,99
11533,2016,10,29,DEVI,11930.0,104
11534,2016,10,29,INFERNO,10940.0,93
11535,2016,10,29,KAASHMORA,192550.0,1688
11536,2016,10,29,KADALAI,11900.0,101
11537,2016,10,29,KODI,193660.0,1711
11538,2016,10,29,REKKA,11880.0,99
11539,2016,10,29,REMO,11880.0,99
11540,2016,10,29,SHIVAAY,60420.0,520
11541,2016,10,29,STORKS,11410.0,96
11542,2016,10,29,SULLY,11880.0,99
11543,2016,10,29,THE ACCOUNTANT,11880.0,99
11544,2016,10,29,THE GIRL ON THE TRAIN,11880.0,99
11545,2016,10,29,THIRAIKKU VARAADHA KADHAI,11880.0,99
11546,2016,10,30,AANDAVAN KATTALAI,11880.0,99
11547,2016,10,30,AE DIL HAI MUSHKIL,112510.0,955
11548,2016,10,30,BRIDGET JONES S BABY,11900.0,101
11549,2016,10,30,DEVI,11880.0,99
11550,2016,10,30,INFERNO,11890.0,100
11551,2016,10,30,KAASHMORA,191980.0,1675
11552,2016,10,30,KADALAI,11920.0,103
11553,2016,10,30,KODI,192390.0,1672
11554,2016,10,30,REKKA,11880.0,99
11555,2016,10,30,REMO,11880.0,99
11556,2016,10,30,SHIVAAY,56100.0,484
11557,2016,10,30,STORKS,11880.0,99
11558,2016,10,30,SULLY,11400.0,95
11559,2016,10,30,THE ACCOUNTANT,11900.0,101
11560,2016,10,30,THE GIRL ON THE TRAIN,11880.0,99
11561,2016,10,30,THIRAIKKU VARAADHA KADHAI,11900.0,101
11562,2016,10,31,AANDAVAN KATTALAI,11880.0,99
11563,2016,10,31,AE DIL HAI MUSHKIL,75700.0,651
11564,2016,10,31,BRIDGET JONES S BABY,11410.0,96
11565,2016,10,31,DEVI,11760.0,98
11566,2016,10,31,INFERNO,11780.0,100
11567,2016,10,31,KAASHMORA,146160.0,1251
11568,2016,10,31,KADALAI,11880.0,99
11569,2016,10,31,KODI,146120.0,1258
11570,2016,10,31,REKKA,11910.0,102
11571,2016,10,31,REMO,11290.0,95
11572,2016,10,31,SHIVAAY,51530.0,445
11573,2016,10,31,STORKS,11880.0,99
11574,2016,10,31,SULLY,10920.0,91
11575,2016,10,31,THE ACCOUNTANT,11430.0,98
11576,2016,10,31,THE GIRL ON THE TRAIN,11890.0,100
11577,2016,10,31,THIRAIKKU VARAADHA KADHAI,9060.0,81
11578,2016,11,1,AANDAVAN KATTALAI,11300.0,96
11579,2016,11,1,AE DIL HAI MUSHKIL,84600.0,749
11580,2016,11,1,BRIDGET JONES S BABY,8450.0,75
11581,2016,11,1,DEVI,11520.0,96
11582,2016,11,1,INFERNO,9620.0,82
11583,2016,11,1,KAASHMORA,130510.0,1116
11584,2016,11,1,KADALAI,9720.0,81
11585,2016,11,1,KODI,126090.0,1103
11586,2016,11,1,REKKA,4320.0,36
11587,2016,11,1,REMO,7560.0,63
11588,2016,11,1,SHIVAAY,38540.0,334
11589,2016,11,1,STORKS,11400.0,95
11590,2016,11,1,SULLY,6840.0,57
11591,2016,11,1,THE ACCOUNTANT,11880.0,99
11592,2016,11,1,THE GIRL ON THE TRAIN,11890.0,100
11593,2016,11,1,THIRAIKKU VARAADHA KADHAI,2760.0,23
11594,2016,11,2,AANDAVAN KATTALAI,8280.0,69
11595,2016,11,2,AE DIL HAI MUSHKIL,73820.0,628
11596,2016,11,2,BRIDGET JONES S BABY,9160.0,80
11597,2016,11,2,DEVI,10810.0,91
11598,2016,11,2,INFERNO,9240.0,77
11599,2016,11,2,KAASHMORA,121740.0,1031
11600,2016,11,2,KADALAI,6010.0,51
11601,2016,11,2,KODI,108710.0,927
11602,2016,11,2,REKKA,8160.0,68
11603,2016,11,2,REMO,9960.0,83
11604,2016,11,2,SHIVAAY,37940.0,318
11605,2016,11,2,STORKS,8880.0,74
11606,2016,11,2,SULLY,11540.0,98
11607,2016,11,2,THE ACCOUNTANT,11880.0,99
11608,2016,11,2,THE GIRL ON THE TRAIN,11890.0,100
11609,2016,11,2,THIRAIKKU VARAADHA KADHAI,860.0,9
11610,2016,11,3,AANDAVAN KATTALAI,10580.0,90
11611,2016,11,3,AE DIL HAI MUSHKIL,62790.0,537
11612,2016,11,3,BLIND DATE,5160.0,43
11613,2016,11,3,BRIDGET JONES S BABY,8400.0,70
11614,2016,11,3,DEVI,8280.0,69
11615,2016,11,3,INFERNO,11640.0,97
11616,2016,11,3,KAASHMORA,104930.0,912
11617,2016,11,3,KADALAI,5520.0,46
11618,2016,11,3,KODI,113870.0,970
11619,2016,11,3,REKKA,5640.0,47
11620,2016,11,3,REMO,8880.0,74
11621,2016,11,3,SHIVAAY,38020.0,326
11622,2016,11,3,STORKS,9840.0,82
11623,2016,11,3,SULLY,8760.0,73
11624,2016,11,3,THE ACCOUNTANT,11900.0,101
11625,2016,11,3,THE GIRL ON THE TRAIN,11760.0,98
